res,treatment,midx,cidx
1.53596325900034,1,10,1000
1.5317883540672,1,1,1001
1.53041931758337,1,2,1002
1.52662257713281,1,1,1003
1.52513042498698,1,1,1004
1.52333426168688,1,1,1005
1.51990773168257,1,1,1006
1.51587556952677,1,2,1007
1.51520828694202,1,1,1008
1.51291622800129,1,11,1009
1.51213145755397,1,11,1010
1.50688283359975,1,10,1011
1.50683766349584,1,1,1012
1.49953960721804,1,2,1013
1.49631006956942,1,11,1014
1.48364886524678,1,4,1015
1.47592604511654,1,10,1016
1.47008071482768,1,10,1017
1.46924302212701,1,4,1018
1.45946448843695,1,2,1019
1.45937529820342,1,1,1020
1.45208381818451,1,8,1021
1.45122363620194,1,7,1022
1.45110034142412,1,2,1023
1.44342178430804,1,10,1024
1.43241280222039,1,1,1025
1.4314988468417,1,8,1026
1.43033937098948,1,5,1027
1.42905045214059,1,9,1028
1.42690155063108,1,9,1029
1.42288032341656,1,2,1030
1.41878480254458,1,4,1031
1.41736904584388,1,5,1032
1.41341295218877,1,1,1033
1.41291334023517,1,2,1034
1.40732031813952,1,2,1035
1.3975406846894,1,11,1036
1.39714555811592,1,3,1037
1.39388375690618,1,3,1038
1.39264528406932,1,8,1039
1.38216130217922,1,4,1040
1.38037424846723,1,8,1041
1.37856317907866,1,1,1042
1.37128490402452,1,4,1043
1.36834992459166,1,1,1044
1.36765598098047,1,2,1045
1.35744668583453,1,1,1046
1.33785395594292,1,8,1047
1.32810449816058,1,10,1048
1.32768129012218,1,11,1049
1.3245989359082,1,9,1050
1.31793185602479,1,1,1051
1.31357757152261,1,10,1052
1.31322005620965,1,10,1053
1.3080012803467,1,1,1054
1.2989038126617,1,5,1055
1.28931251291752,1,11,1056
1.27904669015834,1,7,1057
1.27602786879791,1,1,1058
1.27499798519189,1,2,1059
1.27269397468861,1,7,1060
1.26863781400863,1,5,1061
1.268629849562,1,11,1062
1.26659819964789,1,9,1063
1.26633049691112,1,3,1064
1.26182724344033,1,11,1065
1.25886368949422,1,2,1066
1.25463955275837,1,1,1067
1.24888602569686,1,2,1068
1.24842244645821,1,8,1069
1.24530100725013,1,8,1070
1.24510553599856,1,4,1071
1.24460317683076,1,5,1072
1.24201377127272,1,1,1073
1.24193423715231,1,9,1074
1.2344300049043,1,7,1075
1.2337651922939,1,8,1076
1.23356690625822,1,5,1077
1.23345287700051,1,7,1078
1.23133489680874,1,2,1079
1.230822780337,1,4,1080
1.22838322393943,1,9,1081
1.22809973991849,1,2,1082
1.22634016211961,1,8,1083
1.2093889775254,1,2,1084
1.20584851662032,1,2,1085
1.20499221025174,1,5,1086
1.20016530113585,1,4,1087
1.19777115311534,1,5,1088
1.19729513293044,1,5,1089
1.19667853271547,1,5,1090
1.19595729727826,1,8,1091
1.17768820068833,1,9,1092
1.17398448243708,1,9,1093
1.17277611613015,1,1,1094
1.16861333040988,1,9,1095
1.15395956184873,1,1,1096
1.15058585007047,1,5,1097
1.14088952699853,1,11,1098
1.14041188110505,1,5,1099
1.13954459719854,1,5,1100
1.1361482381069,1,4,1101
1.13401761980578,1,8,1102
1.13206071877832,1,8,1103
1.12854695301647,1,10,1104
1.12637558363238,1,8,1105
1.1206149425161,1,8,1106
1.11881936791449,1,1,1107
1.11837340224029,1,3,1108
1.11695861783859,1,9,1109
1.11456562130907,1,1,1110
1.110575543541,1,2,1111
1.11022363862652,1,10,1112
1.11007844514385,1,7,1113
1.10727790372747,1,1,1114
1.09528693289559,1,2,1115
1.09443763993656,1,1,1116
1.09355374036011,1,2,1117
1.09252455274861,1,5,1118
1.09173767171524,1,11,1119
1.08527287218147,1,10,1120
1.08525676311593,1,8,1121
1.08516726733779,1,10,1122
1.08388272202795,1,9,1123
1.08322583201755,1,9,1124
1.08026946449859,1,2,1125
1.07667739084829,1,2,1126
1.07593390948319,1,7,1127
1.07477865981847,1,8,1128
1.05773324755468,1,4,1129
1.05692248579867,1,10,1130
1.05661844114556,1,7,1131
1.05065014751842,1,5,1132
1.03898288923274,1,9,1133
1.03846387871114,1,9,1134
1.02975572630841,1,10,1135
1.0294890540616,1,1,1136
1.02864694576237,1,1,1137
1.02595783851879,1,5,1138
1.02059882031618,1,11,1139
1.00953738413172,1,9,1140
1.00896345615397,1,1,1141
1.00688196367495,1,8,1142
1.00520098312815,1,9,1143
0.993438125749803,1,1,1144
0.990894541937358,1,5,1145
0.98893676894473,1,1,1146
0.967059352563374,1,2,1147
0.96243413470595,1,1,1148
0.953191911402746,1,10,1149
0.95109809199815,1,8,1150
0.950240480692265,1,4,1151
0.949380514456681,1,2,1152
0.943017979585428,1,11,1153
0.930002214020187,1,2,1154
0.921652869674206,1,9,1155
0.918473520154071,1,2,1156
0.914333169387692,1,1,1157
0.906952114429476,1,2,1158
0.901114623627778,1,11,1159
0.893785482974555,1,4,1160
0.88436207152778,1,2,1161
0.868386410623526,1,5,1162
0.864956355873703,1,1,1163
0.854374668060214,1,7,1164
0.850497185225756,1,2,1165
0.84961361807442,1,5,1166
0.84451056325919,1,5,1167
0.844214725896834,1,7,1168
0.840025316477965,1,5,1169
0.835801674589667,1,9,1170
0.835049747848927,1,1,1171
0.833701110114561,1,1,1172
0.828124716379783,1,5,1173
0.827622639489895,1,1,1174
0.823210059192028,1,1,1175
0.821097027322892,1,10,1176
0.818150844271068,1,1,1177
0.815537201821042,1,10,1178
0.815122445413257,1,7,1179
0.814863584243667,1,10,1180
0.814092240188026,1,1,1181
0.810247440654679,1,7,1182
0.802794492955634,1,4,1183
0.800122832263995,1,1,1184
0.789668241366171,1,5,1185
0.786011808361683,1,1,1186
0.78400067483882,1,1,1187
0.75491565935785,1,1,1188
0.753676320040882,1,8,1189
0.752984818914266,1,1,1190
0.748310376713497,1,1,1191
0.73124719236056,1,11,1192
0.718841947092924,1,5,1193
0.705751350472601,1,8,1194
0.669751466058477,1,5,1195
0.66179168694186,1,10,1196
0.656647196339596,1,10,1197
0.65491209846619,1,5,1198
0.645308197508735,1,2,1199
0.639941877208882,1,1,1200
0.631812704600887,1,1,1201
0.611008685276179,1,1,1202
0.607286940889237,1,6,1203
0.58981807412646,1,11,1204
0.583943141779707,1,1,1205
0.541744358310468,1,7,1206
0.539876103286337,1,1,1207
0.538801218180475,1,1,1208
0.537163951572386,1,1,1209
0.528076829494479,1,1,1210
0.524472012774805,1,1,1211
0.497114676734014,1,1,1212
0.49308205229375,1,3,1213
0.474029952909176,1,11,1214
0.46217613207261,1,1,1215
0.45345475955424,1,1,1216
0.449278810540206,1,9,1217
0.419446357264219,1,10,1218
0.416174095664111,1,10,1219
0.407760457551629,1,10,1220
0.374303243772883,1,7,1221
0.370289787578166,1,2,1222
0.348353930864394,1,1,1223
0.338942142526825,1,1,1224
0.336957195866534,1,1,1225
0.333808788943841,1,1,1226
0.32289893826852,1,11,1227
0.320187905293016,1,5,1228
0.319530010257736,1,5,1229
0.284518605489625,1,1,1230
0.281668824793409,1,10,1231
0.249810847491939,1,1,1232
0.247255608300752,1,10,1233
0.22614654530831,1,1,1234
0.21575841403293,1,1,1235
0.203205810579085,1,10,1236
0.191100921622502,1,1,1237
0.174245510843252,1,5,1238
0.162687784168234,1,1,1239
0.146084467418717,1,1,1240
0.121091151108515,1,5,1241
0.120880910169356,1,1,1242
0.114101998622497,1,10,1243
0.0908767648387431,1,9,1244
3.69958600780249e-18,1,9,1245
2.28018815405967e-24,1,1,1246
1.26383890807926e-28,1,1,1247
3.63002950239551e-55,1,1,1248
5.28684236296493,2,5,1
4.56664888096534,2,5,2
8.63335868741033,2,5,3
3.99668860646385,2,2,4
3.44121033388444,2,5,5
4.88176506520505,2,4,6
6.18517773608396,2,7,7
4.79622716803717,2,4,8
7.52446223793031,2,11,9
3.91061807425163,2,7,10
8.25302508461858,2,7,11
2.97448109961527,2,3,12
7.84697685399034,2,5,13
5.71285188757258,2,2,14
3.31492899949463,2,4,15
7.37412117502629,2,3,16
4.19795726912133,2,8,17
3.7519658090323,2,5,18
4.66561310284875,2,10,19
5.1418659902625,2,6,20
7.63604905890579,2,8,21
6.44967211920547,2,3,22
4.9162513615099,2,5,23
6.07285147600138,2,8,24
2.21262051409479,2,8,25
3.27399251475188,2,5,26
3.69645893581889,2,5,27
4.19514253492259,2,7,28
6.24103308690847,2,8,29
5.79036074532167,2,8,30
0,2,3,31
6.14369150803491,2,8,32
4.77982449146827,2,4,33
1.4763599098547,2,5,34
2.15783711145046,2,7,35
2.64095015800425,2,6,36
8.68962205598227,2,3,37
5.34577947109165,2,7,38
4.79703172646005,2,5,39
6.1525490865883,2,5,40
4.84674968926237,2,4,41
3.48476313137141,2,5,42
5.14746931771523,2,3,43
6.0554866650466,2,3,44
4.98401418609944,2,8,45
4.47003581953314,2,1,46
2.84973974913049,2,6,47
1.06732959169878,2,2,48
4.69439130096746,2,10,49
2.86554056594892,2,9,50
4.03597194957413,2,8,51
3.98276403947491,2,3,52
3.675798978027,2,5,53
4.9289452305135,2,8,54
3.79345480232291,2,5,55
3.44673517090169,2,3,56
4.79284419331813,2,3,57
7.50022326886187,2,2,58
5.20234424667397,2,6,59
3.05027143985704,2,5,60
5.99182850534256,2,8,61
6.57424456557789,2,7,62
6.05358381534932,2,10,63
5.33532841664275,2,2,64
1.48293766610322,2,8,65
1.69231608939839,2,9,66
6.23920887828756,2,2,67
3.46512149718706,2,5,68
3.11405627268681,2,3,69
5.4847615023308,2,3,70
7.13107343442691,2,2,71
6.6710491404249,2,11,72
4.19634154676947,2,7,73
4.30197596471448,2,1,74
4.24629583516712,2,4,75
0.36727218196811,2,7,76
4.4739307054278,2,8,77
4.47086596399342,2,8,78
2.6468196967888,2,5,79
2.51919637430083,2,7,80
3.70065375009744,2,7,81
8.20216594200364,2,8,82
5.77682498628453,2,7,83
5.60188995414344,2,4,84
4.98519636521383,2,8,85
2.13252321176583,2,1,86
6.79869489172818,2,7,87
3.39493600803131,2,3,88
4.43468830152869,2,8,89
4.60039436596567,2,5,90
2.09197042601982,2,7,91
1.10772346040882,2,5,92
3.56945190537283,2,11,93
4.52540705600397,2,2,94
5.99468903754301,2,2,95
5.30025784672721,2,5,96
7.43416043275833,2,8,97
8.31167013316969,2,1,98
6.34206525474983,2,7,99
6.7038406619806,2,8,100
3.35990731008046,2,5,101
3.62926786422725,2,5,102
4.9673038966489,2,4,103
2.20682745260028,2,1,104
5.80164463475868,2,7,105
3.15384462450325,2,7,106
4.21470497288493,2,3,107
7.44141630285448,2,3,108
8.53996445684647,2,7,109
4.47077327818196,2,3,110
2.25195085094988,2,2,111
5.01046490949857,2,2,112
2.36450435103784,2,1,113
4.12926752543859,2,8,114
3.0228226998295,2,8,115
6.78542973700869,2,3,116
3.02482520895966,2,4,117
4.70785943535023,2,1,118
8.57340327776955,2,2,119
4.86235833869259,2,8,120
4.52957906812209,2,8,121
3.93000062989358,2,7,122
4.84442047129485,2,3,123
5.07594831931263,2,1,124
9.83411773896518,2,11,125
4.02293653262952,2,5,126
3.24051199239785,2,4,127
6.29752087269212,2,8,128
3.02118936640157,2,7,129
5.61638306303105,2,8,130
6.60295797778331,2,8,131
7.71451015011516,2,1,132
7.3537315979995,2,2,133
3.90616878614076,2,3,134
2.52862927729372,2,9,135
5.82670320913466,2,7,136
4.78903407452143,2,7,137
2.39624958117144,2,3,138
3.4996385072777,2,2,139
6.70152892327716,2,3,140
3.00187522222412,2,5,141
4.46344340899329,2,3,142
8.25083160224085,2,3,143
6.30674369829847,2,8,144
5.90793604200349,2,4,145
5.56575485711782,2,3,146
7.4273446362884,2,5,147
4.44710040137003,2,8,148
3.46532933267725,2,10,149
4.79163851865483,2,1,150
1.57642359019986,2,8,151
5.01991887952052,2,9,152
4.01574813346178,2,8,153
3.15573651261537,2,1,154
0.384655106342727,2,7,155
5.18727502000843,2,4,156
3.72850118218196,2,11,157
2.98118247276656,2,8,158
5.01115470285216,2,2,159
3.78600078507188,2,3,160
5.06560995792692,2,7,161
0.591090909226655,2,5,162
2.28064245896425,2,5,163
2.89524114533284,2,1,164
2.31678125990807,2,7,165
9.62777736298595,2,3,166
4.85529700416987,2,8,167
5.03695662840244,2,7,168
5.89738620511551,2,4,169
0.991522223429227,2,8,170
2.30395066165081,2,3,171
9.71084694438929,2,2,172
1.8692646013209,2,6,173
4.93177867690756,2,10,174
4.2993240466101,2,6,175
6.16477408561462,2,2,176
5.35472923979791,2,9,177
4.51101706326637,2,5,178
2.23828070909704,2,3,179
4.41760915211262,2,3,180
2.55627401957296,2,2,181
6.14131598353449,2,7,182
2.35708523670955,2,5,183
1.8167239357161,2,8,184
5.748924426111,2,8,185
3.77472764880692,2,8,186
3.36307806097909,2,8,187
3.7591564093984,2,7,188
3.5385693621095,2,7,189
6.62351971334647,2,9,190
3.84679217497891,2,2,191
4.71659434423984,2,4,192
2.72577311866763,2,2,193
4.51675341122846,2,4,194
6.09358815573442,2,7,195
3.47733255995245,2,2,196
1.53040036053477,2,7,197
4.80675423235174,2,1,198
1.53637207747316,2,7,199
1.68295742673318,2,2,200
3.37144763001367,2,1,201
5.02114570917037,2,4,202
4.5303964583306,2,8,203
3.06967914980046,2,6,204
2.4880541824002,2,1,205
2.49038663805078,2,8,206
4.36748499102731,2,4,207
7.4204731035826,2,7,208
5.60533863712585,2,1,209
5.59644097197796,2,11,210
2.19744088714585,2,8,211
1.88729262855678,2,8,212
6.24617749669436,2,9,213
6.29509356433684,2,8,214
3.13485200025854,2,9,215
3.34029126751408,2,4,216
3.7933762287209,2,8,217
2.55945803742247,2,7,218
5.49679380546826,2,8,219
3.66797050134932,2,7,220
0.734471541108087,2,8,221
1.96558082552533,2,7,222
3.98192511886701,2,8,223
3.97684608168973,2,1,224
3.00796342011995,2,2,225
5.80502832492853,2,2,226
3.4856636788842,2,8,227
5.3052218828317,2,6,228
5.7835285731062,2,11,229
1.86118579450355,2,3,230
4.6377357365241,2,4,231
2.63546065815453,2,10,232
8.03403343675227,2,5,233
4.10226226645922,2,2,234
7.25873147644981,2,2,235
4.12163151543201,2,3,236
5.38642823506497,2,3,237
5.39050866820656,2,8,238
4.69327516023128,2,6,239
2.6886432025391,2,3,240
4.75364127115248,2,10,241
3.79091721006945,2,5,242
3.00753819763299,2,1,243
4.83236916633725,2,1,244
2.80130704732342,2,7,245
2.04053496551246,2,1,246
2.25558226096038,2,4,247
5.00239305806605,2,1,248
6.59176516280623,2,10,249
4.76148361749848,2,1,250
5.1880544658126,2,1,251
1.59162962240922,2,1,252
4.48925355699944,2,2,253
1.55490634349267,2,2,254
3.24852350708322,2,3,255
2.84907052318043,2,1,256
2.55060112503858,2,8,257
2.10745124588741,2,1,258
1.89564553355589,2,8,259
4.74154425793073,2,10,260
4.73163666697282,2,3,261
3.63491829690042,2,7,262
1.76273200611613,2,1,263
2.9220664673339,2,2,264
5.70330760760126,2,5,265
4.64907435713677,2,3,266
5.01634092308935,2,8,267
2.38607345942832,2,7,268
0.534927039872421,2,7,269
4.98328481749658,2,10,270
1.9992988231765,2,5,271
1.64945090873964,2,5,272
0.774125017455467,2,10,273
2.60657409581199,2,1,274
3.95881735628339,2,5,275
0.918863836097648,2,5,276
2.39362222682506,2,7,277
3.36851360781413,2,3,278
3.82241721972279,2,1,279
4.20623162801366,2,8,280
2.71690664904176,2,8,281
2.59257595938301,2,2,282
1.10498376040708,2,1,283
4.09190081444103,2,3,284
5.17785943272868,2,7,285
1.51783170875728,2,8,286
1.5673858729308,2,6,287
4.04645370255116,2,11,288
4.04031950618803,2,8,289
5.27840891598491,2,7,290
3.0402248205051,2,1,291
5.25126306433576,2,2,292
2.97473820573586,2,7,293
4.28863440181792,2,2,294
2.47426153325327,2,8,295
4.56761919289325,2,4,296
2.0978187420272,2,3,297
5.91504539037149,2,5,298
6.22387655193431,2,1,299
2.09014932878712,2,9,300
3.06425769075903,2,8,301
2.01066058815034,2,5,302
2.24656441670476,2,1,303
3.3741927005439,2,8,304
4.86787191381581,2,5,305
1.3032090744441,2,6,306
6.37921040062361,2,1,307
2.13986865244994,2,6,308
1.34564791321681,2,7,309
4.25829829757196,2,7,310
4.4778983860298,2,1,311
2.42740058810089,2,2,312
2.03598881038602,2,11,313
2.94276751972047,2,11,314
1.53540495530527,2,2,315
0.457979653983204,2,11,316
3.60582530808102,2,7,317
2.39421259662864,2,6,318
7.26609299164229,2,3,319
4.56072104432414,2,7,320
3.59671414527822,2,7,321
4.69162564700998,2,7,322
1.11583762999365,2,7,323
6.57468088822342,2,3,324
2.94582122007411,2,7,325
1.56168822012731,2,2,326
4.79291830916288,2,9,327
3.45501334304106,2,11,328
4.42300606939429,2,10,329
5.85925000771316,2,3,330
5.60255785307959,2,1,331
6.59613211783801,2,1,332
7.55016833395215,2,8,333
6.60803641725587,2,4,334
2.45913207067025,2,1,335
6.22349157468561,2,6,336
1.91762653474038,2,1,337
1.83622987007205,2,9,338
8.67878150247248,2,10,339
1.92445821203369,2,7,340
2.8722262240992,2,8,341
3.11212635055691,2,7,342
2.10936005116206,2,6,343
1.59934993753049,2,1,344
3.63157715537589,2,9,345
1.69540865919788,2,6,346
4.79919725653405,2,3,347
3.20367893358414,2,10,348
1.36468417961822,2,1,349
1.33527412045648,2,4,350
2.98795487748002,2,9,351
1.78870158943988,2,11,352
2.4525053585675,2,1,353
3.91500717085952,2,7,354
2.14288159196811,2,1,355
5.36574396378143,2,8,356
2.60179144218922,2,2,357
4.19094909163562,2,8,358
4.78034337722332,2,1,359
6.50883234064464,2,1,360
2.84992566607112,2,4,361
4.76126781615915,2,4,362
5.03090106323448,2,5,363
4.69633846416733,2,1,364
5.30903995708171,2,9,365
5.22258129398421,2,5,366
0.708942903995093,2,8,367
1.18325349251774,2,1,368
4.82347351807653,2,1,369
3.18156768905866,2,4,370
2.73111537336205,2,1,371
5.43151727297517,2,8,372
2.47402594263404,2,5,373
4.06671346399489,2,1,374
2.83635475390759,2,9,375
3.6580065720519,2,8,376
2.92690708481197,2,8,377
1.72123708359355,2,5,378
5.92666785031207,2,8,379
7.72177058254641,2,2,380
5.04122970711645,2,6,381
1.53229387566581,2,6,382
2.83979496536457,2,3,383
0.13079352737965,2,6,384
1.27000821843294,2,6,385
4.85753879970446,2,9,386
4.93279478642826,2,1,387
1.91608941380189,2,3,388
1.66575234140046,2,1,389
1.16017153971933,2,4,390
5.40094721635248,2,4,391
2.04559287989933,2,1,392
5.72734883865739,2,5,393
7.31186195445649,2,1,394
4.37189483756495,2,8,395
1.01815005856196,2,7,396
4.8348619520612,2,11,397
3.78679908129843,2,8,398
5.72456317770747,2,3,399
3.68030996657181,2,3,400
3.18968817679376,2,7,401
3.65416874431193,2,1,402
3.99685015656285,2,1,403
4.53254358913345,2,5,404
1.77993428111314,2,5,405
3.12570935152263,2,1,406
5.54147254755761,2,3,407
5.91786062088591,2,6,408
5.43778894748796,2,8,409
4.86812929481182,2,2,410
2.60569429061205,2,3,411
1.86376196140069,2,8,412
5.7342934974753,2,10,413
4.13276431987851,2,7,414
2.04619643279627,2,10,415
4.84382961899774,2,11,416
3.08616366260931,2,10,417
3.25789007373179,2,8,418
3.98442682673461,2,7,419
2.64672937074411,2,1,420
5.56964554087042,2,8,421
4.4460224416142,2,9,422
3.22572101326475,2,7,423
1.63687129396937,2,5,424
1.55562064786308,2,7,425
2.35984735213828,2,1,426
1.65706617844202,2,5,427
5.09482036399644,2,6,428
2.58357878229268,2,1,429
3.12359721101076,2,6,430
1.93281576296822,2,8,431
3.27455761779044,2,2,432
2.22913076283008,2,9,433
4.1065654221184,2,1,434
2.2495787095572,2,10,435
3.31161144529063,2,8,436
1.25320501326431,2,9,437
2.81614245575235,2,11,438
4.55624069411391,2,1,439
3.04510080790637,2,7,440
4.68647111067735,2,10,441
4.0985071975357,2,10,442
2.46799288154711,2,8,443
2.83610995801291,2,2,444
2.83952962007913,2,2,445
3.50964804187664,2,2,446
2.98683024114434,2,10,447
3.44969964735356,2,2,448
4.59761232994146,2,11,449
3.99963678703383,2,9,450
4.75898846985063,2,11,451
1.76204273528373,2,10,452
4.8389072027173,2,2,453
4.68980967016451,2,8,454
3.17434198156723,2,10,455
2.80786526031761,2,9,456
6.3091503883315,2,8,457
0.915799464824295,2,5,458
6.8323906448161,2,3,459
3.91124538076506,2,8,460
5.92327755578393,2,4,461
1.41358223446296,2,11,462
6.50943116700729,2,8,463
0.995162806172898,2,11,464
4.38879316211515,2,6,465
3.83172214300782,2,2,466
3.05944094518155,2,1,467
1.85239692413234,2,1,468
8.17129339963429,2,2,469
2.54426015772903,2,4,470
2.21540911951464,2,10,471
1.16947062598281,2,3,472
0.717859544356278,2,1,473
0.81764670409084,2,5,474
6.19717821508106,2,8,475
5.02881162419573,2,8,476
4.40267777428746,2,2,477
0.435801662853249,2,8,478
1.18809211221389,2,2,479
2.76513198373616,2,5,480
2.61967791629302,2,9,481
2.83638718541587,2,2,482
2.53888525072632,2,5,483
1.83616365809992,2,11,484
2.40775429824097,2,9,485
3.49322734564128,2,5,486
4.57175647744998,2,8,487
1.89626747092169,2,5,488
4.88031360340014,2,6,489
1.09698728000214,2,1,490
2.22908960726028,2,8,491
3.46933083428264,2,7,492
4.52759774259299,2,1,493
6.01565809256353,2,9,494
3.65664017074479,2,7,495
3.52977296467319,2,10,496
6.92908450957474,2,2,497
2.09572405778331,2,7,498
5.33877241134985,2,7,499
1.42764019888408,2,1,500
6.58534578984623,2,1,501
7.61804926882049,2,1,502
3.68171727129835,2,7,503
3.23373897722807,2,11,504
4.19848126202796,2,2,505
4.47696389920536,2,5,506
1.72539966572808,2,5,507
3.67017566742422,2,10,508
3.66155362391508,2,5,509
1.01367947279947,2,8,510
7.77798426635102,2,2,511
3.50390937478609,2,3,512
1.56339003697203,2,11,513
3.49275136377897,2,1,514
2.85945950304412,2,2,515
5.57035817573576,2,1,516
3.76117917774559,2,8,517
1.84896510207037,2,8,518
3.24035853728726,2,2,519
1.6144353641995,2,11,520
2.18617678959322,2,11,521
1.62503590295982,2,1,522
1.69983847533809,2,1,523
2.70514723744849,2,5,524
5.11011719694259,2,2,525
3.91832385843043,2,3,526
4.60155754646805,2,11,527
4.37464515322212,2,4,528
3.28379738453849,2,8,529
0.789628169522892,2,1,530
1.99114237270099,2,9,531
5.13135873039325,2,1,532
2.51593681220507,2,1,533
2.57531183144934,2,10,534
5.13020457183011,2,2,535
5.68459363265182,2,3,536
2.8816447062974,2,4,537
1.97625197686061,2,11,538
1.58295343461002,2,11,539
6.1145463429716,2,7,540
7.93091316294417,2,11,541
3.98347566971137,2,3,542
3.0539275350449,2,8,543
3.67076375106481,2,1,544
4.49555832885443,2,8,545
1.35862239031916,2,1,546
3.72616407351736,2,6,547
1.47413826684711,2,1,548
1.21639714855919,2,1,549
0.909417395425237,2,7,550
3.99721821240438,2,1,551
3.62811674861084,2,9,552
1.25753614159413,2,9,553
3.46842071334731,2,1,554
0.90356803322439,2,1,555
4.78959118723726,2,11,556
1.52344086174048,2,10,557
3.8621218115825,2,11,558
1.65936346815393,2,9,559
2.84677716939106,2,6,560
2.39816837337285,2,7,561
6.36623289750165,2,1,562
2.67619590551386,2,2,563
2.41674356898643,2,2,564
5.46094581456561,2,5,565
1.09881698217562,2,8,566
1.95169704091899,2,1,567
3.03238437109619,2,7,568
2.3909065264053,2,11,569
2.17075952201547,2,9,570
8.69136951388441,2,2,571
2.23919580499152,2,7,572
4.84814576641852,2,5,573
2.53748345491175,2,1,574
6.28703779195989,2,1,575
1.07366820874641,2,5,576
5.5054868322973,2,8,577
3.6212017668174,2,1,578
4.7814911358821,2,11,579
5.58098080331001,2,1,580
1.80200801338012,2,11,581
6.55967792017638,2,1,582
3.40695706695058,2,8,583
3.18854525818485,2,5,584
2.78528304472661,2,10,585
1.38873113426174,2,2,586
5.44388464530612,2,3,587
4.05475746516446,2,11,588
2.83987002376137,2,6,589
2.45024214005874,2,5,590
4.85941931581695,2,5,591
3.1817358386189,2,4,592
3.00295337311864,2,8,593
2.44304556871638,2,5,594
0.179640053427646,2,7,595
4.72208175289429,2,11,596
5.2428265985104,2,9,597
2.63297995073473,2,10,598
3.66026426808264,2,8,599
0.897248191784096,2,7,600
7.08800063982551,2,2,601
2.80482685622005,2,11,602
5.5927323858428,2,5,603
9.88291406706649,2,1,604
4.9619414516111,2,8,605
2.86028771332682,2,11,606
3.52948831862817,2,7,607
2.90857223527966,2,1,608
2.68419392406847,2,7,609
6.42847126404771,2,4,610
3.23165688206469,2,7,611
1.20162709422461,2,11,612
1.42223504642022,2,7,613
5.26608084549065,2,9,614
4.45182177531845,2,8,615
2.35546509433297,2,7,616
4.95923690406896,2,10,617
3.23222949781761,2,7,618
5.61086890097445,2,1,619
0.555189977274797,2,8,620
4.29848591165182,2,6,621
1.33350401510366,2,11,622
3.14779135843565,2,5,623
4.12085733094103,2,1,624
4.57276612476531,2,8,625
2.25561922730609,2,1,626
1.33560640863779,2,4,627
2.73096050162532,2,8,628
3.8335124030666,2,1,629
1.11088506144449,2,1,630
2.9071959906809,2,8,631
4.66083096965583,2,2,632
2.44565724610623,2,3,633
3.21540644782388,2,6,634
1.42296088315602,2,5,635
3.49487997967842,2,6,636
1.87217607093632,2,5,637
5.38383142542454,2,9,638
4.68083399265349,2,7,639
2.12722979173439,2,1,640
2.08001139241704,2,2,641
3.71914565807811,2,2,642
2.25825071013532,2,2,643
2.51216033399711,2,1,644
0.409334184097379,2,1,645
1.63327321038492,2,1,646
4.4712644764543,2,4,647
2.70600448844524,2,9,648
3.62493160624495,2,5,649
2.84285815590502,2,1,650
2.62155703487084,2,2,651
3.18825936112631,2,5,652
4.12008205173827,2,1,653
3.39482428812947,2,1,654
2.97941313381953,2,1,655
2.90388797861679,2,1,656
7.45352918328731,2,9,657
1.56088020843021,2,1,658
2.34608132986326,2,6,659
2.81196549556393,2,2,660
6.31574017402624,2,11,661
3.18740668439311,2,11,662
3.06403254639658,2,6,663
2.31143780391944,2,4,664
2.96031863813681,2,5,665
4.2196872893791,2,7,666
5.37141906291989,2,9,667
6.27593695237461,2,2,668
1.72147856187947,2,8,669
2.18966564304154,2,1,670
3.00969310719279,2,7,671
4.65611064978963,2,1,672
2.00767588993443,2,1,673
2.76690150819628,2,11,674
1.37790144819327,2,3,675
2.29058304802446,2,1,676
4.51870149968698,2,11,677
5.10739451696513,2,11,678
6.35950277129458,2,7,679
1.12001615632344,2,7,680
2.96136123347514,2,1,681
2.75392244156339,2,9,682
2.60149601595055,2,2,683
3.67131983147452,2,2,684
5.33015026435894,2,9,685
2.70224666979238,2,5,686
2.4688022559651,2,9,687
2.97118173561604,2,7,688
3.698181223041,2,4,689
2.80571377208049,2,2,690
1.57629386792394,2,10,691
3.14272569766034,2,4,692
1.10985647815624,2,2,693
3.99420937617406,2,7,694
1.51727276737471,2,1,695
2.81331179381937,2,7,696
1.56610012633552,2,11,697
4.14552985671751,2,1,698
1.5257646573652,2,1,699
0.449204778470324,2,3,700
3.97078225757478,2,1,701
3.53313969521775,2,1,702
1.29343172188737,2,5,703
0.828045232664586,2,10,704
3.98763282049007,2,4,705
1.12568269447384,2,4,706
5.07740099624515,2,8,707
3.24377343651223,2,1,708
8.60646893023731,2,1,709
1.76842783860493,2,9,710
5.03301336839594,2,7,711
0.468115542268049,2,4,712
3.11127569116283,2,7,713
0.916451292771629,2,5,714
4.76206984228205,2,1,715
3.43912651394952,2,1,716
0.437467398077221,2,11,717
2.23499784785129,2,4,718
0.923028357385916,2,8,719
0.971748956224374,2,1,720
4.13220137740336,2,7,721
2.85847632585937,2,11,722
2.74955885518199,2,8,723
2.96774544204259,2,3,724
1.06807963473095,2,10,725
3.81342944467942,2,11,726
3.87864397770672,2,6,727
3.58448074490635,2,2,728
1.00175473165218,2,1,729
1.04775566540358,2,5,730
3.39914506603636,2,8,731
5.7816105675945,2,8,732
